X,Y,SiteName,ObservationID,InvasiveName,ObservationDate,Observer,SurveyType,Latitude,Longitude,Town,GrossArea,InfestedArea,PlantDescription,DistributionName,AssessmentDate,TreatmentDate,TreatmentEffectiveness,TreatmentType,TreatmentPerson,TreatmentAssessmentDate,Assessor,TreatmentAssessmentNotes,TreatmentHours,ChemicalName,ChemicalConsentration,ChemicalOunces,ApplicationMethod,CertifiedApplicator,EPARegistationNumber
437313.106773656,243424.154104799,Grand Isle SP,198,Tatarian honeysuckle,Jun 29 2010 ,Tess Greaves,ARRA project,44.6883,-73.2908,Grand Isle,,17.83,,,Jun 29 2010 ,,,,Tess Greaves,,,,,,,,,,
436671.888219907,243519.316238843,Grand Isle SP,199,Common reed,Jun 30 2010 ,Tess Greaves,ARRA project,44.6891,-73.2989,Grand Isle,,.01,,,Jun 30 2010 ,,,,Tess Greaves,,,,,,,,,,
441807.644701727,267864.694893247,North Hero SP,200,Amur maple,Jun 29 2010 ,Tess Greaves,ARRA project,44.9086,-73.2369,North Hero,,.4,,Scattered Plants or Clumps,Jun 29 2010 ,,,,Tess Greaves,,,,,,,,,,
441870.920928807,267875.234154356,North Hero SP,201,Norway maple,Jun 29 2010 ,Tess Greaves,ARRA project,44.9087,-73.2361,North Hero,,,,Scattered Plants or Clumps,Jun 29 2010 ,,,,Tess Greaves,,,,,,,,,,
441831.234622872,267853.367211759,North Hero SP,202,Goutweed,Jun 29 2010 ,Tess Greaves,ARRA project,44.9085,-73.2366,North Hero,,.41,,,Jun 29 2010 ,,,,Tess Greaves,,,,,,,,,,
441807.341983457,267831.357079967,North Hero SP,203,Garlic mustard,Jun 29 2010 ,Tess Greaves,ARRA project,44.9083,-73.2369,North Hero,,.06,,,Jun 29 2010 ,,,,Tess Greaves,,,,,,,,,,
441512.720248924,267567.31445121,North Hero SP,204,Wild chervil,Jun 28 2010 ,Tess Greaves,ARRA project,44.9059,-73.2406,North Hero,,,,,Jun 28 2010 ,,,,Tess Greaves,,,,,,,,,,
441431.740680735,268212.638875438,North Hero SP,205,Oriental bittersweet,Jun  9 2010 ,Tess Greaves,ARRA project,44.9117,-73.2417,North Hero,,.04,,Scattered Plants or Clumps,Jun  9 2010 ,,,,Tess Greaves,,,,,,,,,,
441612.246492401,268088.74274006,North Hero SP,206,Oriental bittersweet,Aug 10 2010 ,Tess Greaves,ARRA project,44.9106,-73.2394,North Hero,,.02,,Scattered Plants or Clumps,Aug 10 2010 ,,,,Tess Greaves,,,,,,,,,,
441495.521476343,268278.737462165,North Hero SP,207,Tatarian honeysuckle,Jun 28 2010 ,Tess Greaves,ARRA project,44.9123,-73.2409,North Hero,,6.70,,,Jun 28 2010 ,,,,Tess Greaves,,,,,,,,,,
441630.772940233,268388.63936098,North Hero SP,208,Common buckthorn,Jun 28 2010 ,Tess Greaves,ARRA project,44.9133,-73.2392,North Hero,,.14,,Scattered Plants or Clumps,Jun 28 2010 ,,,,Tess Greaves,,,,,,,,,,
441736.673372396,267876.453254223,North Hero SP,209,Black locust,Jun 29 2010 ,Tess Greaves,ARRA project,44.9087,-73.2378,North Hero,,.3,,,Jun 29 2010 ,,,,Tess Greaves,,,,,,,,,,
478057.965138224,224377.680901674,Smuggler's Notch SP,210,Tatarian honeysuckle,Jul  8 2010 ,Tess Greaves,ARRA project,44.5193,-72.776,Stowe,,80.9,,,Jul  8 2010 ,,,,Tess Greaves,,,,,,,,,,
498825.453169543,235174.868139967,GREEN RIVER RES. SP,211,Common barberry,Aug 10 2010 ,Tess Greaves,ARRA project,44.6168,-72.5148,Hyde Park,,,,,Aug 10 2010 ,,,,Tess Greaves,,,,,,,,,,
498635.127529303,235919.411962072,GREEN RIVER RES. SP,212,Tatarian honeysuckle,Aug 10 2010 ,Tess Greaves,ARRA project,44.6235,-72.5172,Hyde Park,,,,Scattered Plants or Clumps,Aug 10 2012 ,,,,Tess Greaves,,,,,,,,,,
497560.467069847,227096.825858119,Lake Elmore S.P.,214,Norway maple,Aug  9 2010 ,Tess Greaves,ARRA project,44.5441,-72.5307,Elmore,,.02,,Scattered Plants or Clumps,Aug  9 2010 ,,,,Tess Greaves,,,,,,,,,,
497695.532904902,227018.99327225,Lake Elmore S.P.,215,Tatarian honeysuckle,Aug  9 2010 ,Tess Greaves,ARRA project,44.5434,-72.529,Elmore,,26.34,,Scattered Dense Patches,Aug  9 2010 ,,,,Tess Greaves,,,,,,,,,,
488980.698875163,171781.891016785,Allis S.P.,216,Garlic mustard,Jul 16 2010 ,Tess Greaves,ARRA project,44.0462,-72.6375,Brookfield,,,,Linearly Scattered,May  8 2012 ,,,,Tess Greaves,,,,,,,,,,
489148.958591583,171759.390527654,Allis S.P.,217,Wild chervil,Jul 16 2010 ,Tess Greaves,ARRA project,44.046,-72.6354,Brookfield,,15.54,,Linearly Scattered,Jul 16 2010 ,May 26 2011 ,,Mechanical,Tess Greaves,,Kathleen Decker,,0,,,,,,
489173.073850067,171803.794736278,Allis S.P.,218,Tatarian honeysuckle,Jul 19 2010 ,Tess Greaves,ARRA project,44.0464,-72.6351,Brookfield,,,,Scattered Plants or Clumps,Jul 19 2010 ,Aug 19 2011 ,,Pesticide,Tess Greaves,,Aaron Hurst,,0,Accord,1,9.92,Backpack/Spot Sprayer,Contractor ,
488996.745598779,171792.975210101,Allis S.P.,219,Japanese knotweed,Jul 16 2010 ,Tess Greaves,ARRA project,44.0463,-72.6373,Brookfield,,.07,,Linearly Scattered,Jul 16 2010 ,Aug 19 2011 ,,Pesticide,Tess Greaves,,Aaron Hurst,,0,Accord,12,5.12,Backpack/Spot Sprayer,Contractor ,
489205.093844372,171781.520428149,Allis S.P.,220,Common buckthorn,Jul 16 2010 ,Tess Greaves,ARRA project,44.0462,-72.6347,Brookfield,,26.28,,Linearly Scattered,Jul 16 2010 ,Aug 19 2011 ,,Pesticide,Tess Greaves,,Aaron Hurst,,0,Garlon 4 Ultra,15,12,Basal Bark Spray,Contractor ,
521474.05277083,145719.431125274,Thetford Hill S.P.,222,Japanese barberry,Jun 11 2010 ,Tess Greaves,ARRA project,43.8114,-72.2331,Thetford,,,,,Jun 11 2010 ,,,,Tess Greaves,,,,,,,,,,
521192.524081939,145696.308038079,Thetford Hill S.P.,223,Goutweed,Jun 11 2010 ,Tess Greaves,ARRA project,43.8112,-72.2366,Thetford,,,,,Jun 11 2010 ,,,,Tess Greaves,,,,,,,,,,
521192.594801101,145674.087114732,Thetford S.P.,224,Wild chervil,Jun 11 2010 ,Tess Greaves,ARRA project,43.811,-72.2366,Thetford,,.18,,Single Plant or Clump,Jun 11 2010 ,,,,Tess Greaves,,,,,,,,,,
521160.270573214,145718.42661614,Thetford Hill S.P.,225,Japanese barberry,Jun 11 2010 ,Tess Greaves,ARRA project,43.8114,-72.237,Thetford,,.29,,Scattered Plants or Clumps,Jun 11 2010 ,,,,Tess Greaves,,,,,,,,,,
521466.042889586,145708.294721629,Thetford Hill S.P.,226,Oriental bittersweet,Jun 11 2010 ,Tess Greaves,ARRA project,43.8113,-72.2332,Thetford,,.01,,,Jun 11 2010 ,,,,Tess Greaves,,,,,,,,,,
521160.235267104,145729.537078482,Thetford Hill S.P.,227,Border privet,Jun 11 2010 ,Tess Greaves,ARRA project,43.8115,-72.237,Thetford,,,,Single Plant or Clump,Jun 11 2010 ,,,,Tess Greaves,,,,,,,,,,
521280.814003019,145763.253066683,Thetford Hill S. P.,228,Tatarian honeysuckle,Jun 11 2010 ,Tess Greaves,ARRA project,43.8118,-72.2355,Thetford,,19.28,,,Jun 11 2010 ,,,,Tess Greaves,,,,,,,,,,
521280.814003019,145763.253066683,Thetford Hill S.P.,229,Common buckthorn,Jun 11 2010 ,Tess Greaves,ARRA project,43.8118,-72.2355,Thetford,,19.24,,,Jun 11 2010 ,,,,Tess Greaves,,,,,,,,,,
441250.536051079,128566.055433875,Bomoseen S.P.,230,Amur maple,Jun 14 2010 ,Tess Greaves,ARRA project,43.655,-73.2283,Castleton,,1.68,,,Jun 14 2010 ,,,,Tess Greaves,,,,,,,,,,
441209.71478953,128510.858515312,Bomoseen S.P.,231,Norway maple,Jun 14 2010 ,Tess Greaves,ARRA project,43.6545,-73.2288,Castleton,,1.37,,Scattered Plants or Clumps,Jun 14 2010 ,,,,Tess Greaves,,,,,,,,,,
441213.519798923,128944.156258425,Bomoseen S.P.,232,Goutweed,Jun 14 2010 ,Tess Greaves,ARRA project,43.6584,-73.2288,Castleton,,.14,,Scattered Dense Patches,Jun 14 2010 ,Jun  3 2011 ,,Pesticide,Tess Greaves,,Aaron Hurst,,0,Accord,10,25.6,Backpack/Spot Sprayer,Contractor ,
441196.508982815,128844.306137409,Bomoseen S.P.,233,Garlic mustard,Jun 14 2010 ,Tess Greaves,ARRA project,43.6575,-73.229,Castleton,,0.04,,Scattered Plants or Clumps,Jun 14 2010 ,,,,Tess Greaves,,,,,,,,,,
441423.922470411,129020.089219401,Bomoseen S.P.,234,Japanese barberry,Jun 14 2010 ,Tess Greaves,ARRA project,43.6591,-73.2262,Castleton,,.3,,Scattered Plants or Clumps,Jun 14 2010 ,,,,Tess Greaves,,,,,,,,,,
441475.432205582,128452.975256957,Bomoseen S.P.,235,Common barberry,Jun 14 2010 ,Tess Greaves,ARRA project,43.654,-73.2255,Castleton,,,,Single Plant or Clump,Jun 14 2010 ,,,,Tess Greaves,,,,,,,,,,
441478.054460458,128752.950549879,Bomoseen S.P.,236,Black swallow-wort,Jun 17 2010 ,Tess Greaves,ARRA project,43.6567,-73.2255,Castleton,,9.59,Non-woody,Linearly Scattered,Jun 17 2010 ,Sep 11 2012 ,,,Tess Greaves,Jan  1 1900 ,,,0,,,,,,
441300.007766922,128687.843048761,Bomoseen S.P.,237,Tatarian honeysuckle,Jun 14 2010 ,Tess Greaves,ARRA project,43.6561,-73.2277,Castleton,,,,,,,,Pesticide,Tess Greaves,,Aaron Hurst,,0,Accord,1,14.85,Backpack/Spot Sprayer,Contractor ,
441477.180360973,128652.958770019,Bomoseen S.P.,238,Common reed,Jun 14 2010 ,Tess Greaves,ARRA project,43.6558,-73.2255,Castleton,,,,,Jun 14 2010 ,,,,Tess Greaves,,,,,,,,,,
441419.450494338,128509.020069905,Bomoseen S.P.,239,Japanese knotweed,Jun 14 2010 ,Tess Greaves,ARRA project,43.6545,-73.2262,Castleton,,.02,,Linearly Scattered,Jun 14 2010 ,,,,Tess Greaves,,,,,,,,,,
441300.007766922,128687.843048761,Bomoseen S.P.,240,Common buckthorn,Jun 14 2010 ,Tess Greaves,ARRA project,43.6561,-73.2277,Castleton,,26.57,,Scattered Dense Patches,Jun 14 2010 ,Jun 19 2011 ,,Pesticide,Tess Greaves,,Aaron Hurst,,0,Accord,2,10.24,,Contractor ,
441269.30113506,128865.889231956,Bomoseen S.P.,241,Multiflora rose,Jun 14 2010 ,Tess Greaves,ARRA project,43.6577,-73.2281,Castleton,,.01,,,Jun 14 2010 ,,,,Tess Greaves,,,,,,,,,,
441250.536051079,128566.055433875,Bomoseen S.P.,242,Norway maple,Jul  7 2010 ,Tess Greaves,ARRA project,43.655,-73.2283,Castleton,,.84,,Scattered Plants or Clumps,Jul  7 2010 ,,,,Tess Greaves,,,,,,,,,,
454503.075482651,156618.002771964,Branbury S.P.,243,Tatarian honeysuckle,Jun 10 2010 ,Tess Greaves,ARRA project,43.9084,-73.0664,Salisbury,,.83,,Scattered Dense Patches,Jun 10 2010 ,,,,Tess Greaves,,,,,,,,,,
441866.680007428,132627.328120667,Half Moon S.P.,244,Norway maple,Jun 17 2010 ,Tess Greaves,ARRA project,43.6916,-73.2211,Hubbardton,,4.34,,,Jun 17 2010 ,,,,Tess Greaves,,,,,,,,,,
441768.747889852,133417.069452875,Half Moon S.P.,245,Goutweed,Jun 17 2010 ,Tess Greaves,ARRA project,43.6987,-73.2224,Hubbardton,,.09,,Scattered Dense Patches,Jun 17 2010 ,,,,Tess Greaves,,,,,,,,,,
441947.201431897,132615.517425071,Half Moon S.P.,246,Garlic mustard,Jun 17 2010 ,Tess Greaves,ARRA project,43.6915,-73.2201,Hubbardton,,4.56,,Scattered Dense Patches,Jun 17 2010 ,,,,Tess Greaves,,,,,,,,,,
442030.902036748,132970.346535599,Half Moon S.P,247,Oriental bittersweet,Jun 17 2010 ,Tess Greaves,ARRA project,43.6947,-73.2191,Hubbardton,,.17,,Scattered Plants or Clumps,Jun 17 2010 ,,,,Tess Greaves,,,,,,,,,,
441776.61518874,133394.778681445,Half Moon S.P,248,Dame's rocket,Jun 17 2010 ,Tess Greaves,ARRA project,43.6985,-73.2223,Hubbardton,,.05,,Scattered Plants or Clumps,Jun 17 2010 ,,,,Tess Greaves,,,,,,,,,,
441978.773785887,132537.465676311,Half Moon S.P.,249,Tatarian honeysuckle,Jun 17 2010 ,Tess Greaves,ARRA project,43.6908,-73.2197,Hubbardton,,5.73,,Scattered Dense Patches,Jun 17 2010 ,,,,Tess Greaves,,,,,,,,,,
441717.888124432,132206.401401402,Half Moon S.P.,250,Japanese knotweed,Jun 17 2010 ,Tess Greaves,ARRA project,43.6878,-73.2229,Hubbardton,,.01,Non-woody,Scattered Plants or Clumps,Jun 17 2010 ,,,,Tess Greaves,,,,,,,,,,
441947.201431897,132615.517425071,Half Moon S.P.,251,Common buckthorn,Jun 17 2010 ,Tess Greaves,ARRA project,43.6915,-73.2201,Hubbardton,,4.48,,Scattered Plants or Clumps,Jun 17 2010 ,,,,Tess Greaves,,,,,,,,,,
442974.874085878,109296.08155333,Lake St. Catherine S.P.,252,Amur maple,Jun 16 2010 ,Tess Greaves,ARRA project,43.4817,-73.2049,Poultney,,.01,,Single Plant or Clump,Jun 16 2010 ,,,,Tess Greaves,,,,,,,,,,
442748.547058785,109320.222838945,Lake St. Catherine S.P.,253,Norway maple,Jun 16 2010 ,Tess Greaves,ARRA project,43.4819,-73.2077,Poultney,,.03,,Scattered Plants or Clumps,Jun 16 2010 ,,,,Tess Greaves,,,,,,,,,,
443208.44943736,109171.890949418,Lake St. Catherine S.P.,254,Goutweed,Jun 16 2010 ,Tess Greaves,ARRA project,43.4806,-73.202,Poultney,,3.71,,Scattered Dense Patches,Jun 16 2010 ,Jun  7 2011 ,,Pesticide,Tess Greaves,,Aaron Hurst,,0,Accord,10,76.8,Backpack/Spot Sprayer,Contractor ,
442942.232334761,109263.026017038,Lake St. Catherine S.P.,255,Garlic mustard,Jun 16 2010 ,Tess Greaves,ARRA project,43.4814,-73.2053,Poultney,,9.44,,Scattered Dense Patches,Jun 16 2010 ,,,,Tess Greaves,,,,,,,,,,
442981.929440878,109173.804619442,Lake St. Catherine S.P.,256,Japanese barberry,Jun 16 2010 ,Tess Greaves,ARRA project,43.4806,-73.2048,Poultney,,.36,,Scattered Plants or Clumps,Jun 16 2010 ,,,,Tess Greaves,,,,,,,,,,
442966.784232648,109296.150049452,Lake St. Catherine S.P,257,Common barberry,Jun 16 2010 ,Tess Greaves,ARRA project,43.4817,-73.205,Poultney,,5.26,,Scattered Plants or Clumps,Jun 16 2010 ,,,,Tess Greaves,,,,,,,,,,
442716.471213284,109353.827553269,Lake St. Catherine S.P,258,Oriental bittersweet,Jun 16 2010 ,Tess Greaves,ARRA project,43.4822,-73.2081,Poultney,,.02,,Scattered Plants or Clumps,Jun 16 2010 ,,,,Tess Greaves,,,,,,,,,,
442692.579964457,109398.473450805,Lake St. Catherine S.P,259,Dame's rocket,Jun 16 2010 ,Tess Greaves,ARRA project,43.4826,-73.2084,Poultney,,.72,,Linearly Scattered,Jun 16 2010 ,,,,Tess Greaves,,,,,,,,,,
442981.929440878,109173.804619442,Lake St. Catherine S.P,260,Tatarian honeysuckle,Jun 16 2010 ,Tess Greaves,ARRA project,43.4806,-73.2048,Poultney,,5.01,,Scattered Plants or Clumps,Jun 16 2010 ,,,,Tess Greaves,,,,,,,,,,
442981.929440878,109173.804619442,Lake St. Catherine S.P,261,Common buckthorn,Jun 16 2010 ,Tess Greaves,ARRA project,43.4806,-73.2048,Poultney,,.35,,Scattered Dense Patches,Jun 16 2010 ,,,,Tess Greaves,,,,,,,,,,
442974.780026367,109284.971693496,Lake St. Catherine S.P,262,Multiflora rose,Jun 16 2010 ,Tess Greaves,ARRA project,43.4816,-73.2049,Poultney,,2.53,,Scattered Plants or Clumps,Jun 16 2010 ,,,,Tess Greaves,,,,,,,,,,
474897.412144335,130710.741374166,Gifford Woods SP,263,Goutweed,Sep  2 2010 ,Tess Greaves,ARRA project,43.6762,-72.8113,Killington,,,,Scattered Dense Patches,Sep  2 2010 ,,,,Tess Greaves,,,,,,,,,,
474937.065364635,130532.827018514,Gifford Woods SP,264,Wild chervil,Sep  2 2010 ,Tess Greaves,ARRA project,43.6746,-72.8108,Killington,,1.28,,Scattered Dense Patches,Sep  2 2010 ,,,,Tess Greaves,,,,,,,,,,
474897.495518723,130732.961776945,Gifford Woods SP,265,Japanese knotweed,Sep  2 2010 ,Tess Greaves,ARRA project,43.6764,-72.8113,Killington,,,,,Sep  2 2010 ,,,,Tess Greaves,,,,,,,,,,
474896.16156543,130377.435425898,Gifford Woods SP,266,Common buckthorn,Sep  2 2010 ,Tess Greaves,ARRA project,43.6732,-72.8113,Killington,,,,Scattered Plants or Clumps,Sep  2 2010 ,,,,Tess Greaves,,,,,,,,,,
479166.039003155,210395.347009439,Little River SP,267,Common barberry,Aug  9 2010 ,Tess Greaves,ARRA project,44.3935,-72.7615,Waterbury,,,,Scattered Plants or Clumps,Aug  9 2010 ,,,,Tess Greaves,,,,,,,,,,
478766.416750416,210007.7253514,Little River SP,268,Autumn olive,Aug  9 2010 ,Tess Greaves,ARRA project,44.39,-72.7665,Waterbury,,4.2,,Scattered Plants or Clumps,Aug  9 2010 ,,,,Tess Greaves,,,,,,,,,,
478433.20943005,210442.174942772,Little River SP,269,Morrow's honeysuckle,Aug  9 2010 ,Tess Greaves,ARRA project,44.3939,-72.7707,Waterbury,,36.19,,Scattered Plants or Clumps,Aug  9 2010 ,,,,Tess Greaves,,,,,,,,,,
507561.875424846,103804.006809458,Mt. Ascutney SP,270,Garlic mustard,Jul 26 2010 ,Tess Greaves,ARRA project,43.4344,-72.4066,Windsor,,.36,,Scattered Dense Patches,Jul 26 2010 ,,,,Tess Greaves,,,,,,,,,,
507350.613462224,104503.687078329,Mt. Ascutney SP,271,Japanese barberry,Jul 26 2010 ,Tess Greaves,ARRA project,43.4407,-72.4092,Windsor,,25.98,,Scattered Dense Patches,Jul 26 2010 ,,,,Tess Greaves,,,,,,,,,,
507626.682127059,103770.75054212,Mt. Ascutney SP,272,Oriental bittersweet,Jul 26 2010 ,Tess Greaves,ARRA project,43.4341,-72.4058,Windsor,,.14,,Scattered Plants or Clumps,Jul 26 2010 ,,,,Tess Greaves,,,,,,,,,,
503837.327760006,104378.566632064,Mt. Ascutney SP,273,Glossy buckthorn,Jul 26 2010 ,Tess Greaves,ARRA project,43.4396,-72.4526,Windsor,,,,Single Plant or Clump,Jul 26 2010 ,,,,Tess Greaves,,,,,,,,,,
507626.594223881,103848.518599884,Mt. Ascutney SP,274,Morrow's honeysuckle,Jul 26 2010 ,Tess Greaves,ARRA project,43.4348,-72.4058,Windsor,,25.71,,Scattered Dense Patches,Jul 26 2010 ,,,,Tess Greaves,,,,,,,,,,
507626.594223881,103848.518599884,Mt. Ascutney SP,275,Common buckthorn,Jul 26 2010 ,Tess Greaves,ARRA project,43.4348,-72.4058,Windsor,,25.38,,Scattered Plants or Clumps,Jul 26 2010 ,,,,Tess Greaves,,,,,,,,,,
507610.464727921,103792.951703158,Mt. Ascutney SP,276,Multiflora rose,Jul 26 2010 ,Tess Greaves,ARRA project,43.4343,-72.406,Windsor,,,,Scattered Plants or Clumps,Jul 26 2010 ,,,,Tess Greaves,,,,,,,,,,
497028.406332568,46998.9544626119,Dutton Pines SP,277,Garlic mustard,Aug 12 2010 ,Tess Greaves,ARRA project,42.9231,-72.5364,Putney,,.01,,Scattered Plants or Clumps,Aug 12 2010 ,,,,Tess Greaves,,,,,,,,,,
497020.184530775,46865.6533122462,Dutton Pines SP,278,Japanese barberry,Aug 12 2010 ,Tess Greaves,ARRA project,42.9219,-72.5365,Putney,,12.76,,Scattered Dense Patches,Aug 12 2010 ,,,,Tess Greaves,,,,,,,,,,
497052.841025629,46865.6392214551,Dutton Pines SP,279,Oriental bittersweet,Aug 12 2010 ,Tess Greaves,ARRA project,42.9219,-72.5361,Putney,,12.64,,Scattered Dense Patches,Aug 12 2010 ,,,,Tess Greaves,,,,,,,,,,
497020.184530775,46865.6533122462,Dutton Pines SP,280,Glossy buckthorn,Aug 12 2010 ,Tess Greaves,ARRA project,42.9219,-72.5365,Putney,,.6,,Scattered Plants or Clumps,Aug 12 2010 ,,,,Tess Greaves,,,,,,,,,,
497044.719922689,46965.621242667,Dutton Pines SP,281,Multiflora rose,Aug 12 2010 ,Tess Greaves,ARRA project,42.9228,-72.5362,Putney,,,,Single Plant or Clump,Aug 12 2010 ,,,,Tess Greaves,,,,,,,,,,
497044.719922689,46965.621242667,Dutton Pines SP,282,Black locust,Aug 12 2010 ,Tess Greaves,ARRA project,42.9228,-72.5362,Putney,,1.51,,Scattered Plants or Clumps,Aug 12 2010 ,,,,Tess Greaves,,,,,,,,,,
494578.660687295,35925.1418546778,Fort Dummer SP,283,Japanese barberry,Aug 19 2010 ,Tess Greaves,ARRA project,42.8234,-72.5663,Brattleboro,,.12,,Scattered Plants or Clumps,Aug 19 2010 ,,,,Tess Greaves,,,,,,,,,,
494578.311182414,35480.800755524,Fort Dummer SP,284,Oriental bittersweet,Aug 19 2010 ,Tess Greaves,ARRA project,42.8194,-72.5663,Brattleboro,,1.92,,Scattered Plants or Clumps,Aug 19 2010 ,,,,Tess Greaves,,,,,,,,,,
494611.386527093,35947.3332669762,Fort Dummer SP,285,Autumn olive,Aug 19 2010 ,Tess Greaves,ARRA project,42.8236,-72.5659,Brattleboro,,,Fruits,Scattered Plants or Clumps,Aug 19 2010 ,,,,Tess Greaves,,,,,,,,,,
494570.501072266,35947.365354776,Fort Dummer SP,286,Glossy buckthorn,Aug 19 2010 ,Tess Greaves,ARRA project,42.8236,-72.5664,Brattleboro,,24.97,,Scattered Dense Patches,Aug 19 2010 ,,,,Tess Greaves,,,,,,,,,,
494554.173222979,35980.7038539812,Fort Dummer,287,Morrow's honeysuckle,Aug 19 2010 ,Tess Greaves,ARRA project,42.8239,-72.5666,Brattleboro,,1.85,,Scattered Plants or Clumps,Aug 19 2010 ,,,,Tess Greaves,,,,,,,,,,
494562.332745653,35958.4803333002,Fort Dummer,288,Common buckthorn,Aug 19 2010 ,Tess Greaves,ARRA project,42.8237,-72.5665,Brattleboro,,1.82,,Scattered Plants or Clumps,Aug 19 2010 ,,,,Tess Greaves,,,,,,,,,,
494554.173222979,35980.7038539812,Fort Dummer,289,Multiflora rose,Aug 19 2010 ,Tess Greaves,ARRA project,42.8239,-72.5666,Brattleboro,,1.82,,Scattered Plants or Clumps,Aug 19 2010 ,,,,Tess Greaves,,,,,,,,,,
477730.09902617,67486.1411851786,Jamaica SP,290,Japanese barberry,Jul 29 2010 ,Tess Greaves,ARRA project,43.1072,-72.7736,Jamaica,,12.19,,Scattered Plants or Clumps,Jul 29 2010 ,Jul 27 2011 ,,Pesticide,Tess Greaves,,Aaron Hurst,,0,Accord,2,7.04,Backpack/Spot Sprayer,Contractor ,
477697.286408628,67408.483868956,Jamaica,291,Black swallow-wort,Jul 29 2010 ,Tess Greaves,ARRA project,43.1065,-72.774,Jamaica,,,,Scattered Plants or Clumps,Jul 29 2010 ,,,,Tess Greaves,,,,,,,,,,
477697.867290885,67586.2293488242,Jamaica SP,292,Autumn olive,Jul 29 2010 ,Tess Greaves,ARRA project,43.1081,-72.774,Jamaica,,.09,,Scattered Plants or Clumps,Jul 29 2010 ,,,,Tess Greaves,,,,,,,,,,
477665.309284107,67586.3358294813,Jamaica SP,293,Glossy buckthorn,Jul 29 2010 ,Tess Greaves,ARRA project,43.1081,-72.7744,Jamaica,,,,Scattered Plants or Clumps,Jul 29 2010 ,,,,Tess Greaves,,,,,,,,,,
477989.130778429,69562.7260510545,Jamaica SP,294,Morrow's honeysuckle,Jul 29 2010 ,Tess Greaves,ARRA project,43.1259,-72.7705,Jamaica,,12.66,,Scattered Plants or Clumps,Jul 29 2010 ,,,,Tess Greaves,,,,,,,,,,
477632.459985926,67497.5697189154,Jamaica SP,295,Purple loosestrife,Jul 29 2010 ,Tess Greaves,ARRA project,43.1073,-72.7748,Jamaica,,.02,,Linearly Scattered,Jul 29 2010 ,,,,Tess Greaves,,,,,,,,,,
477835.91409772,67485.7967013856,Jamaica SP,296,Common buckthorn,Jul 29 2010 ,Tess Greaves,ARRA project,43.1072,-72.7723,Jamaica,,,,Scattered Plants or Clumps,Jul 29 2010 ,,,,Tess Greaves,,,,,,,,,,
478963.532169271,68893.0971943208,Jamaica SP,297,Multiflora rose,Jul 29 2010 ,Tess Greaves,ARRA project,43.1199,-72.7585,Jamaica,,5.03,,Linearly Scattered,Jul 29 2010 ,,,,Tess Greaves,,,,,,,,,,
477787.329489408,67563.7191403891,Jamaica SP,298,Black locust,Jul 29 2010 ,Tess Greaves,ARRA project,43.1079,-72.7729,Jamaica,,,,Scattered Plants or Clumps,Jul 29 2010 ,,,,Tess Greaves,,,,,,,,,,
478366.680904418,80815.2782507783,Lowell Lake SP,299,Goutweed,Jul 19 2010 ,Tess Greaves,ARRA project,43.2272,-72.7663,Londonderry,,,,Scattered Dense Patches,Jul 19 2010 ,Jul 26 2011 ,,Pesticide,Tess Greaves,,Aaron Hurst,,0,Accord,10,0.998,Backpack/Spot Sprayer,Contractor ,
478462.82758938,80392.8144116483,Lowell Lake SP,300,Japanese barberry,Jul 19 2010 ,Tess Greaves,ARRA project,43.2234,-72.7651,Londonderry,,,,Scattered Plants or Clumps,Jul 19 2010 ,Jul 26 2011 ,,,Tess Greaves,,Aaron Hurst,,0,,2,0.96,,,
478563.402131693,81370.1268981699,Lowell Lake SP,301,Glossy buckthorn,Jul 19 2010 ,Tess Greaves,ARRA project,43.2322,-72.7639,Londonderry,,,,Single Plant or Clump,Jul 19 2010 ,Jul 26 2011 ,,Pesticide,Tess Greaves,,Aaron Hurst,,0,Garlon 4 Ultra,15,1.49,Cut Stump Squirt,Courtney Haynes - Redstart Forestry,
478358.026543657,80648.6642594823,Lowell Lake SP,302,Multiflora rose,Jul 19 2010 ,Tess Greaves,ARRA project,43.2257,-72.7664,Londonderry,,,,Single Plant or Clump,Jul 19 2010 ,,,,Tess Greaves,,,,,,,,,,
478454.703382276,80392.8401600241,Lowell Lake SP,303,Black locust,Jul 19 2010 ,Tess Greaves,ARRA project,43.2234,-72.7652,Londonderry,,.32,,,Jul 19 2010 ,,,,Tess Greaves,,,,,,,,,,
474245.656136508,39092.6792910522,Molly Stark SP,304,Goutweed,Jul 27 2010 ,Tess Greaves,ARRA project,42.8515,-72.8151,Wilmington,,.43,,Scattered Dense Patches,Jul 27 2010 ,,,,Tess Greaves,,,,,,,,,,
484314.455574364,60113.6186401419,Townshend SP,305,Goutweed,Aug  2 2010 ,Tess Greaves,ARRA project,43.041,-72.6925,Townshend,,.01,Non-woody,Scattered Plants or Clumps,Aug  2 2010 ,,,,Tess Greaves,,,,,,,,,,
484371.621170358,60169.0328773156,Townshend SP,306,Japanese barberry,Jul 29 2010 ,Tess Greaves,ARRA project,43.0415,-72.6918,Townshend,,,,Single Plant or Clump,Jul 29 2010 ,,,,Tess Greaves,,,,,,,,,,
